MAL_ID,Name,Score,Genres,Type,Episodes
21751,Okusama wa Moto Yariman,7.01,Hentai,OVA,2
21755,Shin Tennis no Ouji-sama OVA vs. Genius 10,7.59,"Action, Comedy, Sports, Shounen",OVA,10
21771,Romantica Clock,5.68,Shoujo,Special,3
21773,Sugar*Soldier,5.77,Shoujo,Special,3
21775,Yugami-kun ni wa Tomodachi ga Inai,5.73,"Slice of Life, Comedy, Romance, School",ONA,2
21781,Tsubasa to Hotaru,6.8,"Romance, School, Shoujo",Special,1
54565,Tensei shitara Slime Datta Ken: Coleus no Yume,7.62,"Action, Adventure, Comedy, Fantasy",ONA,3
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,7.18,"Comedy, School",ONA,6
21809,Kenzen Robo Daimidaler,6.13,"Ecchi, Comedy, Mecha, Seinen",TV,12
21821,Fuuun Ishin Dai☆Shogun,5.67,"Action, Historical, Mecha",TV,12
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,8.39,"Action, Comedy, Fantasy",TV,12
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,7.36,Hentai,OVA,1
21835,Majin Bone,6.62,Game,TV,52
21843,Shingeki no Bahamut: Genesis,7.62,"Action, Adventure, Demons, Supernatural, Magic, Fantasy",TV,12
21845,Ushinawareta Mirai wo Motomete,6.72,"Sci-Fi, Drama, Romance, School",TV,12
54616,Potion-danomi de Ikinobimasu!,6.54,"Adventure, Fantasy",TV,12
54617,Kyuujitsu no Warumono-san,7.15,"Fantasy, Slice of Life",TV,12
21851,Tesagure! Bukatsumono Encore,7.02,"Parody, School, Slice of Life",TV,12
21853,Love Live! School Idol Project Recap,6.94,"Music, Slice of Life, School",Special,1
21855,Hanamonogatari,7.92,"Mystery, Comedy, Supernatural",TV,5
54624,Bokurano,7.16,,Music,1
21861,Airy Me,6.32,"Avant Garde, Award Winning, Drama, Horror",Movie,1
54629,Maid Kyouiku: Botsuraku Kizoku Rurikawa Tsubaki The Animation,6.97,Hentai,OVA,7
21863,Mangaka-san to Assistant-san to The Animation,7.09,"Harem, Slice of Life, Comedy, Ecchi, Seinen",TV,12
54632,Gekai Elise,7.34,"Fantasy, Romance",TV,12
54633,Pokemon Concierge,7.7,Fantasy,ONA,4
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,7.77,"Adventure, Police, Comedy, Mystery, Shounen",Special,1
54638,Kawagoe Boys Sing,5.65,Slice of Life,TV,12
21877,High Score Girl,7.76,"Game, Comedy, Romance, School, Seinen",TV,12
21879,Sword Art Online: Sword Art Offline - Extra Edition,6.58,Comedy,Special,1
21881,Sword Art Online II,6.71,"Action, Game, Adventure, Romance, Fantasy",TV,24
54650,Precure All Stars Movie F,8.15,"Action, Fantasy",Movie,1
54656,Buddy Daddies Intermission: Cherry-Pick,6.67,"Action, Comedy",TV Special,1
21899,Gintama: Yorinuki Gintama-san on Theater 2D,8.43,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",Movie,2
21925,Chichiiro Toiki,7.07,Hentai,OVA,2
21939,Mushishi Zoku Shou,8.69,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",TV,10
54714,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,7.84,"Comedy, Romance",TV,12
54716,Kibou no Chikara: Otona Precure '23,6.74,"Action, Fantasy",TV,12
54722,Mahou Shoujo ni Akogarete,7.53,"Action, Comedy, Fantasy, Girls Love, Ecchi",TV,13
54725,Himitsu no Hana no Niwa,6.85,"Drama, Fantasy",ONA,1
54738,Majutsushi Orphen Hagure Tabi: Seiiki-hen,6.06,"Action, Adventure, Drama, Fantasy",TV,12
54743,Dead Mount Death Play Part 2,7.5,"Action, Fantasy, Supernatural",TV,12
54745,Twisted-Wonderland 3-shuunen Kinen PV,6.44,Supernatural,PV,1
54754,Hikari no Ou 2nd Season,5.9,Fantasy,TV,10
54760,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,6.43,"Adventure, Fantasy",TV,12
54761,3-nen Z-gumi Ginpachi-sensei Announcement Special,7.44,Comedy,Special,1
21995,Ao Haru Ride,7.64,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,12
21997,Duel Masters Victory V,5.73,"Action, Adventure, Comedy, Shounen",TV,51
54767,Fuyu no Okurimono,6.57,Fantasy,ONA,1
21999,Duel Masters Victory V3,5.67,"Action, Adventure, Comedy, Shounen",TV,51
54772,"Ququ Bucai, Zaixia Yeguai",6.86,"Action, Adventure, Comedy, Fantasy",ONA,12
54775,Ayakashi Triangle Recap,5.66,"Action, Comedy, Romance, Supernatural, Ecchi",TV Special,1
22013,Koukaku Kidoutai Nyuumon Arise,6.68,Comedy,TV,26
54782,Bio Sekai Meisaku Gekijou,6.72,"Comedy, Horror",ONA,3
54790,Undead Girl Murder Farce,7.9,"Fantasy, Mystery",TV,13
54792,Mask Danshi wa Koishitakunai noni,6.91,Boys Love,OVA,1
54794,Metallic Rouge,6.66,"Action, Sci-Fi",TV,13
54798,Kamierabi,5.77,"Action, Suspense",TV,12
22031,Samurai Gun Special,5.71,"Action, Historical, Seinen",Special,1
54803,Captain Tsubasa Season 2: Junior Youth-hen,7.39,Sports,TV,39
22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,6.71,Hentai,OVA,1
54809,Neko to Wakai se na,5.88,Slice of Life,ONA,1
54810,Detarame na Sekai no Melodrama,6.18,Drama,ONA,1
22043,Fairy Tail (2014),7.65,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102
22049,Just Awake,6.49,"Action, Sci-Fi",Music,1
22053,Gakkou no Kaidan (OVA),6.41,"Comedy, Horror, Mystery, Supernatural",OVA,10
22055,Gakkou no Kaidan Recaps,6.1,"Horror, Mystery, Supernatural",Special,2
22057,"Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.",6.86,"Comedy, Romance, Seinen, Supernatural",OVA,1
54829,Urusei Yatsura (2022) 2nd Season,7.76,"Comedy, Romance, Sci-Fi",TV,23
54837,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,7.43,Fantasy,TV,12
22069,Swing Out Sisters (2014),7.49,Hentai,OVA,1
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,7.04,"Comedy, Romance, Slice of Life",Special,1
54842,Sugar Apple Fairy Tale Part 2,7.63,"Adventure, Drama, Fantasy, Romance",TV,12
36952,Tennis no Ouji-sama: Best Games!!,6.6,"Action, Comedy, Sports, School, Shounen",OVA,4
54846,Aishang Ta de Liyou,7.69,"Drama, Romance",ONA,22
54850,Oooku,7.44,Drama,ONA,10
54851,Yakitori,6.45,"Action, Sci-Fi",ONA,6
54852,Kikansha no Mahou wa Tokubetsu desu,7.09,"Action, Fantasy",TV,12
54856,Horimiya: Piece,8.2,Romance,TV,13
54858,Hypnosis Mic: Division Rap Battle - Rhyme Anima +,6.82,Sci-Fi,TV,13
54864,Meitantei Conan: Keisatsu Gakkou-hen Wild Police Story - Case. Furuya Rei,6.66,"Adventure, Comedy, Mystery",Special,1
22097,Magi: Sinbad no Bouken,7.8,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5
22099,Hero Bank,5.92,"Game, Kids",TV,51
22101,Soredemo Sekai wa Utsukushii,7.59,"Adventure, Romance, Fantasy, Shoujo",TV,12
54869,High Card Season 2,6.99,"Action, Fantasy",TV,12
54870,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,8.1,"Drama, Romance, Supernatural",Movie,1
22113,Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,6.1,"Comedy, Fantasy, School",ONA,4
54883,Mononogatari 2nd Season,7.34,"Action, Fantasy",TV,12
22117,Witch Craft Works: Takamiya-kun to Imouto no Warudakumi,6.78,"Action, Supernatural, Fantasy, Seinen",OVA,1
22119,PeroPero☆Teacher,6.34,Hentai,OVA,3
22123,Inugami-san to Nekoyama-san,6.51,"Comedy, School, Shoujo Ai",TV,12
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,7.59,"Comedy, School, Shounen, Sports",Special,1
54898,Bungou Stray Dogs 5th Season,8.65,"Action, Mystery, Supernatural",TV,11
54902,Gundam Build Metaverse,5.84,"Action, Sci-Fi",ONA,3
22135,Ping Pong the Animation,8.62,"Drama, Psychological, Seinen, Sports",TV,11
22137,Toukiden: The Age of Demons - Introduction,5.68,"Action, Demons",Special,1
54911,Seventeen,6.91,,Music,1
54912,Sukebe Elf Tanbouki,7.34,"Fantasy, Hentai",OVA,2
22145,Kuroshitsuji: Book of Circus,8.06,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",TV,10
54914,Bikkurimen,5.56,"Comedy, Fantasy",TV,12
22147,Amagi Brilliant Park,7.46,"Comedy, Drama, Fantasy, Magic",TV,13
54915,5-toubun no Hanayome∽,7.99,"Comedy, Romance",TV Special,2
54917,Edens Zero (Recap Movie),6.66,"Action, Adventure, Fantasy, Sci-Fi",ONA,1
54918,Tokyo Revengers: Tenjiku-hen,7.85,"Action, Drama, Supernatural",TV,13
54925,Kurae! Telepathy,6.41,Romance,Music,1
22157,Yasashii Kinyoubi,3.7,Dementia,Movie,1
22159,"Yami no Kioku, Yume no Inei",4.38,Dementia,Movie,1
22161,Scrap Diary,3.18,Dementia,Movie,1
22163,Natsu no Shisen 1942,4.62,Dementia,Movie,1
54932,"Kizutsukedo, Aishiteru.",6.54,,Music,1
22165,Chirico,4.49,Dementia,Movie,1
22167,Goldfish Fetish,4.91,Dementia,Movie,1
22169,Fetish Doll,3.06,Dementia,Movie,1
22171,Tanaami Keiichi no Shouzou,4.63,Dementia,Movie,1
22173,Yume 10 Yoru,3.45,Dementia,Movie,1
22175,The Harmonic Gleam Vibration,4.73,Dementia,Movie,1
22177,Madonna (Movie),2.93,Dementia,Movie,1
54947,Spy Kyoushitsu 2nd Season,7.17,"Action, Fantasy, Mystery",TV,12
22179,Aki no Puzzle,2.37,Dementia,Movie,1
22181,Shunga,4.19,Dementia,Movie,1
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,6.88,"Slice of Life, Comedy, Seinen",TV,12
54959,BanG Dream! It's MyGO!!!!!,8.27,Drama,TV,13
22199,Akame ga Kill!,7.47,"Action, Adventure, Drama, Fantasy, Shounen",TV,24
22205,Be Blues! Ao ni Nare,5.23,"Sports, Shounen",ONA,1
54976,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai - Nenmatsu Special,6.61,Comedy,TV Special,1
22215,Pretty Rhythm: All Star Selection,6.48,"Music, Shoujo, Sports",TV,11
22221,Monoshiri Daigaku: Ashita no Calendar,5.62,Historical,TV,1274
22225,Momo Kyun Sword,5.57,"Comedy, Ecchi, Fantasy",TV,12
22231,Tenshi no Shippo Chu!: Tenshi no Utagoe,6.1,"Magic, Romance, Fantasy",OVA,1
22241,Ribbon no Kishi Pilot,5.63,Adventure,Special,1
55012,Atashi wa Mondaisaku,6.87,,Music,1
55016,Idol,8.77,,Music,1
22249,Yodaka no Hoshi,6.41,"Kids, Adventure",Movie,1
22255,Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,3.65,"Dementia, Music",Movie,1
55032,"Kanojo, Okarishimasu Petit Special",5.53,Comedy,Special,1
22265,Free!: Eternal Summer,7.62,"Slice of Life, Comedy, Sports, Drama, School",TV,13
22273,Selector Infected WIXOSS,7.22,"Game, Psychological",TV,12
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,5.61,"Historical, Romance, Fantasy, Josei",OVA,1
22297,Fate/stay night: Unlimited Blade Works,8.18,"Action, Fantasy, Magic, Supernatural",TV,12
55072,Xiaoke de Huatu Xie Hua,6.92,Slice of Life,ONA,12
22319,Tokyo Ghoul,7.79,"Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen",TV,12
55089,Mellow (Music),6.96,Romance,Music,1
55092,Umi no Manimani,6.98,,Music,1
22335,Teekyuu 3 Specials,6.46,"Comedy, School, Shounen, Sports",Special,2
22345,Funny Pets 2nd Season,5.54,Comedy,TV,12
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,6.87,"Fantasy, Supernatural, Hentai",OVA,2
22359,Sanzoku no Musume Ronja,7.06,Adventure,TV,26
55129,Oroka na Tenshi wa Akuma to Odoru,6.41,"Comedy, Supernatural",TV,12
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,6.29,"Adventure, Comedy, Magic",Special,1
22377,Wonder Momo,3.47,"Action, Game, Martial Arts, School",ONA,5
22381,Nandaka Velonica,6.09,"Comedy, Fantasy, Kids",TV,10
55151,Da Zhu Zai Nian Fan,7.26,"Action, Adventure, Fantasy, Romance",ONA,52
55153,Yuzuki-san Chi no Yonkyoudai.,7.9,Slice of Life,TV,12
55166,Yami Shibai 11,5.8,"Avant Garde, Horror, Supernatural",TV,13
55181,Tsurupeta Shugo Kishi Elfina Ochiru,6.34,Hentai,OVA,2
55183,Kien Romance,6.9,,Music,1
22419,Acchi Kocchi,6.71,Dementia,Movie,1
22429,Itadaki! Seieki♥,7.4,"Supernatural, Hentai",OVA,1
22433,Break Blade,7.24,"Action, Military, Fantasy, Mecha, Shounen",TV,12
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,6.04,"Action, Mecha, Sci-Fi",Special,1
22443,Hello Kitty no Alps no Shoujo Heidi,6.1,Kids,OVA,1
22451,Bad Badtz-Maru no Ookami ga Kita!,5.57,"Kids, Fantasy",OVA,1
55237,"Jashin-chan Dropkick ""Seikimatsu-hen""",6.9,"Comedy, Supernatural",TV Special,1
22487,Hello Kitty no Match Uri Shoujo,5.9,"Kids, Fantasy",OVA,1
22497,Hello Kitty no Kaguya-hime,5.63,"Kids, Fantasy",OVA,1
55272,Vinland Saga Season 2: Same Old Story,6.87,"Action, Adventure, Drama",ONA,1
22507,Initial D Final Stage,8.29,"Sports, Cars, Seinen",TV,4
55277,Shayou (Music),6.88,,Music,1
22511,Kobutori,5.66,"Comedy, Demons",Movie,1
22513,Freely Tomorrow,6.74,,Music,1
55289,One Piece: Dai Gekisen Tokushuu! Zoro vs. Ookanban!,6.55,"Action, Adventure, Comedy, Fantasy",TV Special,1
22535,Kiseijuu: Sei no Kakuritsu,8.33,"Action, Sci-Fi, Horror, Psychological, Drama, Seinen",TV,24
55303,Fei Guang,7.31,"Action, Sci-Fi",ONA,1
22537,Yami Shibai 2,6.51,"Dementia, Horror, Supernatural",TV,13
55306,Telepath,6.36,,Music,1
22541,Oniku Daisuki! Zeushi-kun,5.45,Comedy,TV,12
55310,Atarashii Joushi wa Do Tennen,7.98,Slice of Life,TV,12
22543,Kyonyuu Kazoku Saimin,6.79,Hentai,OVA,1
22547,Blade & Soul,6.04,"Action, Adventure, Fantasy, Martial Arts",TV,13
55315,Gensou Mangekyou: The Memories of Phantasm,7.92,Fantasy,OVA,18
55339,Mashle: Mash Burnedead to Fushigi na Tegami,6.32,"Action, Comedy, Fantasy",TV Special,1
22583,Uchuu Kyoudai: Number Zero,7.57,"Sci-Fi, Slice of Life, Space, Comedy, Seinen",Movie,1
55358,Bucchigiri?!,6.96,"Comedy, Fantasy",TV,12
55370,Planetarium,6.6,,Music,1
55397,Pon no Michi,6.5,"Slice of Life, Supernatural",TV,12
55404,Slash,6.58,,Music,1
22661,One Piece: Cry Heart,6.47,"Fantasy, Shounen",Special,3
22663,Seiken Tsukai no World Break,6.77,"Action, Fantasy, Harem, Romance, School, Supernatural",TV,12
22671,Momoya x Peeping Life: Go en Desu yo! II,5.55,"Slice of Life, Comedy",ONA,5
22673,Kuroko no Basket 2nd Season NG-shuu,7.71,"Comedy, Sports",Special,9
22677,Appleseed Alpha,6.94,"Action, Adventure, Police, Mecha, Military, Sci-Fi, Seinen",Movie,1
55454,Shuumatsu no Walküre II Part 2,7.56,"Action, Drama, Fantasy",ONA,5
22687,Terra Formars,6.99,"Action, Sci-Fi, Space, Horror, Drama, Seinen",TV,13
22689,Terra Formars: Bugs 2-hen,7.15,"Action, Horror, Sci-Fi, Space",OVA,2
22693,Lady Jewelpet,7.49,"Fantasy, Magic, Romance, Shoujo",TV,52
22695,Dragon Ball Z: Summer Vacation Special,6.54,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Special,1
55463,Odekake Kozame,7.42,Slice of Life,ONA,7
22699,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,6.5,"Action, Slice of Life, Adventure, Fantasy, Martial Arts, Comedy, Super Power, Shounen",Special,1
55472,Nero,6.7,,Music,1
22729,Aldnoah.Zero,7.39,"Action, Military, Sci-Fi, Mecha",TV,12
22733,Dragon Collection,6.16,"Fantasy, Shounen",TV,51
22735,Oreca Battle,5.92,Game,TV,51
22745,Brothers Conflict: Setsubou,6.45,"Harem, Romance, Shoujo",Special,1
55524,Tsundero Series,7.13,Hentai,OVA,6
22759,Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta,6.8,Comedy,OVA,1
55528,Yuuki Bakuhatsu Bang Bravern,7.74,"Action, Comedy, Sci-Fi",TV,12
22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,7.45,"Drama, Mystery, Seinen, Supernatural",Special,1
22777,Dragon Ball Kai (2014),7.69,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",TV,61
55547,Kono Koi ni Kizuite The Animation,7.84,Hentai,OVA,7
22785,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,6.2,"Comedy, Romance, School, Shoujo Ai, Slice of Life",ONA,10
22789,Barakamon,8.37,"Comedy, Slice of Life",TV,12
55578,Si Ge Yongzhe,6.57,"Action, Adventure, Comedy, Fantasy, Romance",ONA,10
22815,Yariman Fudousan,5.98,Hentai,OVA,2
55585,Yuanshen: Juqing CM Duanpian,6.65,Fantasy,PV,1
22817,Kindaichi Shounen no Jikenbo Returns,7.53,"Mystery, Shounen",TV,25
22819,Aikatsu! Movie,7.53,"Slice of Life, Music, School, Shoujo",Movie,1
55591,Idol (Mori Calliope Cover),6.24,,Music,1
22831,Abarenbou Rikishi!! Matsutarou,6.04,"Sports, Seinen",TV,23
22835,Himegoto,5.89,"Slice of Life, Comedy, Ecchi, School",TV,13
22839,Cross Road,7.32,"Slice of Life, School",Special,1
22841,Okashina Hotel,5.15,Dementia,Special,1
22847,Kara no Kyoukai: Mirai Fukuin - Manner Movie,6.09,Drama,Movie,1
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,7.18,Comedy,Special,1
22865,Rokujouma no Shinryakusha!? (TV),7.12,"Harem, Comedy, Supernatural, School",TV,12
55636,Snack Basue,6.52,Comedy,TV,13
55637,Tsuki no Hana,6.4,,Music,1
55644,Dr. Stone: New World Part 2,8.34,"Adventure, Comedy, Sci-Fi",TV,11
22877,Seireitsukai no Blade Dance,6.68,"Action, Harem, Comedy, Supernatural, Romance, Ecchi, Fantasy, School",TV,12
55647,One Piece: Dai Gekisen Tokushuu! Hangeki Doumei vs. Big Mom,6.55,"Action, Adventure, Comedy, Fantasy",TV Special,1
55651,Tonikaku Kawaii: Joshikou-hen,7.75,"Comedy, Romance",ONA,4
55655,Cang Yuan Tu,8.06,"Action, Adventure, Fantasy",ONA,26
55676,Fins,6.46,,Music,1
55688,Baka Bakka,6.33,,Music,1
55690,Boku no Kokoro no Yabai Yatsu Season 2,8.81,"Comedy, Romance",TV,13
55691,Koumi-jima Shuu 7 de Umeru Mesu-tachi,6.26,Hentai,ONA,2
55701,Kimetsu no Yaiba: Hashira Geiko-hen,,"Action, Fantasy",TV,7
22943,Mugen Senshi Valis,5.55,"Action, Adventure, Fantasy",Special,1
55720,Genjitsu no Rimuru: Sunshine in the Slime,5.86,"Comedy, Fantasy",ONA,2
22955,Francesca,5.45,"Fantasy, Comedy",TV,24
22961,Date A Live II: Kurumi Star Festival,7.9,"Slice of Life, Romance",OVA,1
55731,Wu Nao Monu,6.68,"Drama, Fantasy",ONA,15
55742,Mahoutsukai no Yome Season 2 Part 2,7.88,"Drama, Fantasy, Romance",TV,12
55745,Ni Tian Xieshen,7.6,"Action, Fantasy",ONA,30
55750,Unmei Kyoudoutai!,6.63,,Music,1
22983,Hipira-kun ONA,5.61,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2
22985,Hipira-kun Special,5.63,"Comedy, Fantasy, Kids, Supernatural, Vampire",Special,1
55762,"Ququ Bucai, Zaixia Yeguai 2nd Season",6.83,"Action, Adventure, Comedy, Fantasy",ONA,16
55774,"Himesama ""Goumon"" no Jikan desu",6.8,"Comedy, Fantasy, Gourmet",TV,12
55775,Kizuna no Allele Season 2,5.69,,TV,12
23023,Peaceful Times (F02) Petit Film,4.89,Sci-Fi,Music,1
23033,Furueru Kuchibiru,6.73,Hentai,OVA,1
55802,The iDOLM@STER Cinderella Girls: U149 Special,7.33,,Special,1
23037,Bakumatsu Rock,6.02,"Action, Music, Comedy, Historical, Shoujo",TV,12
55809,Xian Ni,7.78,"Action, Adventure, Fantasy",ONA,76
23043,Re Boot,7.23,"Drama, Slice of Life",Music,1
55813,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,8.12,"Action, Comedy, Fantasy",TV,12
23047,Tennen Koi-iro Alcohol,6.83,Hentai,OVA,2
55818,Mushoku Tensei II: Isekai Ittara Honki Dasu - Shugo Jutsushi Fitz,7.52,"Adventure, Drama, Fantasy, Ecchi",TV Special,1
23051,Ga no Iru Tokoro,4.22,Dementia,Movie,1
23053,Nisou no Kuzu,4.84,Psychological,Movie,1
23057,Yukidoke,3.89,"Dementia, Horror",Movie,1
55826,Seishun Archive,7.19,,Music,1
23059,Shinsatsushitsu,4.43,"Dementia, Horror",Movie,1
23061,Heya/Keitai,5.49,"Fantasy, Music",Movie,1
23067,Tenkai Knights,6.37,"Action, Sci-Fi, Adventure, Comedy, Super Power, Kids, Mecha, Shounen",TV,52
23079,Glasslip,5.42,"Romance, Slice of Life, Supernatural",TV,13
55850,Tsuma ni Damatte Sokubaikai ni Ikun ja Nakatta,6.96,Hentai,OVA,2
23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,7.11,"Kids, Fantasy, Magic, Shoujo",Movie,1
55866,Yubisaki to Renren,8.3,Romance,TV,12
23099,Puchitto Gargantia: Marumaru no Gargantia,5.99,"Sci-Fi, Comedy, Mecha",Special,1
23101,Kuraibito,6.02,Hentai,OVA,1
55871,Utakata Lullaby (2023),5.74,,Music,1
55878,Hataraku Maou-sama!! Recap,6.01,"Comedy, Fantasy",Special,1
23115,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,6.72,"Mystery, Comedy, Super Power",Special,1
23121,Jinsei,6.46,"Comedy, School, Slice of Life",TV,13
55894,Bokura no Ame-iro Protocol,6.12,Action,TV,12
23133,M3: Sono Kuroki Hagane,6.57,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",TV,24
23135,PriPara,7.52,"Music, Slice of Life, School, Shoujo",TV,140
55908,Golden Ray,6.33,,Music,1
23151,Shounen Hollywood: Holly Stage for 49,6.05,"Music, Slice of Life, Shoujo",TV,13
23153,Hayate no Gotoku! OVA,7.09,"Romance, Comedy, Harem, Parody, Shounen",OVA,3
23179,Kyoukai no Rinne,6.19,"Comedy, Supernatural",Special,1
23189,Dekobou Shingachou: Meian no Shippai,5.8,Comedy,Movie,1
23199,Durarara!!x2 Shou,7.98,"Action, Mystery, Supernatural",TV,12
23201,Sengoku Basara: Judge End,6.85,"Action, Super Power, Martial Arts, Samurai, Historical",TV,12
55973,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,7.64,"Boys Love, Comedy, Supernatural",TV,12
23209,Sora no Method,6.77,"Drama, Fantasy, School, Slice of Life",TV,13
23213,Kantoku Fuyuki Todoki,5.88,"Comedy, Josei, Slice of Life",TV,13
23225,Yuru Yuri Nachuyachumi!,7.85,"Comedy, Shoujo Ai, Slice of Life",OVA,1
55993,Fanren Xiu Xian Chuan: Xinghai Feichi Pian Xuzhang,7.64,"Action, Adventure, Fantasy",ONA,4
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,7.13,"Slice of Life, Comedy, Romance, Seinen",OVA,1
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,5.43,Comedy,TV,13
55998,Momochi-san Chi no Ayakashi Ouji,6.45,"Fantasy, Romance",TV,12
55999,Skysonar,6.54,,Music,1
23233,Shinmai Maou no Testament,6.7,"Action, Ecchi, Fantasy, Romance, Harem, Demons",TV,12
23237,Chuunibyou demo Koi ga Shitai! Ren Specials,7.13,Comedy,Special,7
23247,Oshaburi Announcer,6.84,Hentai,OVA,1
56015,Miraijima,6.35,,Music,1
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.71,"Action, Military, Sci-Fi, Space, Drama",Movie,1
23251,Gugure! Kokkuri-san,7.55,"Comedy, Supernatural, Shounen",TV,12
23259,Gundam: G no Reconguista,5.9,"Action, Mecha, Sci-Fi, Space",TV,26
23265,Genroku Koi Moyou: Sankichi to Osayo,4.75,"Adventure, Romance",Movie,1
56035,Renjo Shiika,6.31,,Music,1
56036,......,6.54,"Horror, Supernatural",Music,1
23269,Hello!! Kiniro Mosaic,7.49,"Slice of Life, Comedy, School, Seinen",TV,12
23267,Osaru no Tairyou,5.0,Slice of Life,Movie,1
23273,Shigatsu wa Kimi no Uso,8.64,"Drama, Music, Romance, School, Shounen",TV,22
23277,Saenai Heroine no Sodatekata,7.48,"Harem, Comedy, Romance, Ecchi, School",TV,12
23279,Gyakusatsu Kikan,7.12,"Military, Sci-Fi, Psychological",Movie,1
23281,Psycho-Pass 2,7.4,"Action, Sci-Fi, Police, Psychological",TV,11
23283,Zankyou no Terror,8.09,"Mystery, Psychological, Thriller",TV,11
23285,Paulette no Isu,6.97,"Slice of Life, Comedy, Kids",ONA,1
56055,Monsters: Ippyaku Sanjou Hiryuu Jigoku,7.73,Fantasy,ONA,1
