MAL_ID,Name,Score,Genres,Type,Episodes,Studios,Source,Rating,Premiered,Creator
36963,IDOLiSH7 Vibrato,7.96,Music,ONA,8.0,TROYCA,Game,PG-13 - Teens 13 or older,Winter 2018,Tsushimi Bunta
36967,Lupin III: Lupin wa Ima mo Moete Iru ka?,6.93,"Action, Adventure, Comedy, Seinen",OVA,1.0,TMS Entertainment,Manga,PG-13 - Teens 13 or older,Summer 2018,Monkey Punch
36976,Cutie Honey Universe,5.43,"Action, Comedy, Magic, Romance, Sci-Fi, Shounen",TV,12.0,Production Reed,Manga,R - 17+ (violence & profanity),Spring 2018,Nagai Go
36982,Micchiri Neko,6.85,"Comedy, Kids",TV,39.0,helo.inc,Web manga,G - All Ages,Winter 2018,Yatate Kyou
36990,Non Non Biyori Movie: Vacation,8.24,"Comedy, Seinen, Slice of Life",Movie,1.0,SILVER LINK.,Manga,PG-13 - Teens 13 or older,Summer 2018,Atto
36991,Lupin III 3DCG,6.2,"Action, Thriller",Special,1.0,Marza Animation Planet,Manga,PG-13 - Teens 13 or older,Spring 2012,Monkey Punch
36992,Tomie,6.32,"Drama, Horror, Josei, Supernatural",Special,2.0,Studio Deen,Manga,R - 17+ (violence & profanity),Spring 2018,Itou Junji
36995,Precure Super Stars! Movie,6.9,"Action, Fantasy, Magic",Movie,1.0,Toei Animation,Original,G - All Ages,Spring 2018,Ikeda Youko
36999,Zoku Owarimonogatari,8.44,"Mystery, Comedy, Supernatural, Vampire",Movie,6.0,Shaft,Light novel,R - 17+ (violence & profanity),Fall 2018,NISIO ISIN
37000,Bernard-jou Iwaku.: Ofuro Dokusho,5.67,Comedy,Special,1.0,Creators in Pack,Manga,PG-13 - Teens 13 or older,Winter 2017,Shikawa Yuuki
37007,Hinomaruzumou,7.54,"Martial Arts, Shounen, Sports",TV,24.0,Gonzo,Manga,PG-13 - Teens 13 or older,Fall 2018,Kawada
37021,Iya na Kao sare nagara Opantsu Misete Moraitai,5.73,Ecchi,ONA,6.0,UWAN Pictures,Other,PG-13 - Teens 13 or older,Summer 2018,40-hara
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,7.23,"Mystery, Comedy, Kids",TV,50.0,LIDENFILMS,Game,PG - Children,Spring 2018,Hino Akihiro
37026,Koukaku no Pandora: Pandoradio,5.86,"Sci-Fi, Comedy",Special,6.0,Studio Gokumi,Manga,PG-13 - Teens 13 or older,Spring 2016,Shirow Masamune
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,7.63,"Music, School, Slice of Life",Movie,1.0,Sunrise,Original,PG-13 - Teens 13 or older,Winter 2019,Yatate Hajime
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,7.86,"Comedy, Demons, Fantasy, Seinen, Supernatural",TV,13.0,Studio Deen,Manga,PG-13 - Teens 13 or older,Spring 2018,Eguchi Natsumi
37031,Mahoutsukai no Yome Recap,7.26,"Slice of Life, Magic, Fantasy, Shounen",Special,1.0,Wit Studio,Manga,PG-13 - Teens 13 or older,Winter 2017,Yamazaki Kore
37033,Emiya-san Chi no Kyou no Gohan,7.79,"Slice of Life, Comedy",ONA,13.0,ufotable,Manga,PG-13 - Teens 13 or older,Winter 2018,TAa
37034,Drifters: Kokuou-sama Goranshin,5.57,"Comedy, Parody",Special,1.0,Hoods Drifters Studio,Manga,PG-13 - Teens 13 or older,Winter 2016,Hirano Kouta
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!,6.45,"Comedy, Magic, Parody, School, Slice of Life",TV,12.0,Studio Comet,Original,PG-13 - Teens 13 or older,Spring 2018,Takamatsu Shinji
37044,Guomin Laogong Dai Huijia 2nd season,6.31,"Drama, Romance, School",ONA,12.0,B.CMAY PICTURES,Novel,PG-13 - Teens 13 or older,Spring 2017,Xiong Ke
37045,Imouto sae Ireba Ii. (ONA),6.49,Comedy,ONA,6.0,SILVER LINK.,Light novel,PG-13 - Teens 13 or older,Fall 2017,Hirasaka Yomi
37046,Drifters (OVA): Kokuou-sama Goranshin,6.38,"Comedy, Parody",Special,1.0,Hoods Drifters Studio,Manga,PG-13 - Teens 13 or older,Winter 2017,Hirano Kouta
37047,Imouto sae Ireba Ii. (ONA) Specials,6.52,Comedy,Special,2.0,SILVER LINK.,Light novel,PG-13 - Teens 13 or older,Winter 2018,Hirasaka Yomi
37055,Youjo Senki Movie,8.23,"Action, Military, Magic",Movie,1.0,Nut,Light novel,R - 17+ (violence & profanity),Winter 2019,Zen Carlo
37078,Quanzhi Gaoshou Specials,8.13,"Action, Game",ONA,3.0,Tencent Animation & Comics,Novel,PG-13 - Teens 13 or older,Spring 2018,Hudie Lan
37082,Uchuu Senkan Yamato Pilot Film,5.71,"Military, Sci-Fi, Space",Special,1.0,Nomad,Original,PG-13 - Teens 13 or older,Summer 1990,Matsumoto Leiji
37086,Kakegurui××,7.19,"Drama, Game, Mystery, Psychological, School, Shounen",TV,12.0,MAPPA,Manga,R - 17+ (violence & profanity),Winter 2019,Kawamoto Homura
37087,Overlord: Ple Ple Pleiades 2,6.83,"Action, Comedy, Fantasy, Magic",ONA,13.0,Studio PuYUKAI,Light novel,PG-13 - Teens 13 or older,Winter 2018,Maruyama Kugane
37090,Hitori no Shita: The Outcast Recap,6.3,"Action, Super Power, Supernatural",Special,1.0,Haoliners Animation League,Web manga,R - 17+ (violence & profanity),Winter 2018,Dong Man Tang
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",8.34,"Drama, Fantasy, Slice of Life",Special,1.0,Kyoto Animation,Light novel,PG-13 - Teens 13 or older,Summer 2018,Akatsuki Kana
37103,Danganronpa 3: Monokuma Gekijou,6.94,"Comedy, Parody",Special,3.0,Lerche,Game,PG-13 - Teens 13 or older,Fall 2016,Kodaka Kazutaka
37105,Grand Blue,8.43,"Slice of Life, Comedy, Seinen",TV,12.0,Zero-G,Manga,PG-13 - Teens 13 or older,Summer 2018,Inoue Kenji
37106,Kitsune no Koe,6.41,Music,TV,12.0,Yumeta Company,Manga,PG-13 - Teens 13 or older,Fall 2018,Ochi Koujin
37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,7.57,"Slice of Life, Fantasy, Seinen",Special,1.0,Lerche,Manga,PG-13 - Teens 13 or older,Summer 2018,Kashiki Takuto
37112,Doraemon Anniversary 25,6.16,"Comedy, Kids, Sci-Fi, Shounen",Movie,1.0,Shin-Ei Animation,Manga,G - All Ages,Spring 2004,Fujiko Fujio F.
37126,Nobunaga no Shinobi: Anegawa Ishiyama-hen,7.09,"Comedy, Historical",TV,26.0,TMS Entertainment,4-koma manga,PG-13 - Teens 13 or older,Spring 2018,Shigeno Naoki
37139,Koyomi History,6.62,Comedy,Special,1.0,Shaft,Light novel,PG-13 - Teens 13 or older,Fall 2016,NISIO ISIN
37140,Gegege no Kitarou (2018),7.22,"Comedy, Demons, Supernatural, Shounen",TV,97.0,Toei Animation,Manga,G - All Ages,Spring 2018,Mizuki Shigeru
37141,Hataraku Saibou (TV),7.55,"Comedy, Shounen",TV,13.0,David Production,Manga,PG-13 - Teens 13 or older,Summer 2018,Shimizu Akane
37148,"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""",5.75,"Action, Super Power, Magic",ONA,1.0,A.C.G.T.,Visual novel,R - 17+ (violence & profanity),Winter 2017,Masada Takashi
37150,Douluo Dalu,7.87,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance",ONA,26.0,Sparkly Key Animation Studio,Novel,PG-13 - Teens 13 or older,Winter 2018,Tang Jia San Shao
37151,Marvel Future Avengers 2nd Season,5.65,"Action, Super Power, Kids",TV,13.0,Madhouse,Other,PG - Children,Summer 2018,Lee Stan
37154,Grimms Notes The Animation,5.94,"Action, Adventure, Magic, Fantasy",TV,12.0,Brain's Base,Game,PG-13 - Teens 13 or older,Winter 2019,Sugahara Shizutaka
37164,Yao Shen Ji 2nd Season,7.25,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",ONA,40.0,Ruo Hong Culture,Novel,PG-13 - Teens 13 or older,Winter 2018,Mad Snail
37171,Asobi Asobase,8.19,"Comedy, School",TV,12.0,Lerche,Manga,PG-13 - Teens 13 or older,Summer 2018,Suzukawa Rin
37172,Nanatsu no Bitoku Specials,5.5,"Ecchi, Fantasy",Special,2.0,Bridge,Other,R+ - Mild Nudity,Spring 2018,Ishihira Shinji
37174,Chichibu de Buchichi,5.74,Slice of Life,ONA,1.0,TMS Entertainment,Original,PG-13 - Teens 13 or older,Spring 2018,Sugahara Shizutaka
37175,Mi Yu Xing Zhe,7.24,"Mystery, Psychological, Thriller",ONA,12.0,Thundray,Web manga,R - 17+ (violence & profanity),Winter 2018,Sun Meng
37176,Doupo Cangqiong 2nd Season,7.57,"Action, Adventure, Historical, Demons, Romance, Martial Arts, Fantasy",ONA,12.0,Motion Magic,Novel,PG-13 - Teens 13 or older,Spring 2018,Li Hu
37178,Kiratto Pri☆chan,7.19,"Music, Slice of Life, Magic, Shoujo",TV,51.0,"Tatsunoko Production, Dongwoo A&E",Game,PG - Children,Spring 2018,Hiroshi Ikehata
37181,Guomin Laogong Dai Huijia 3rd Season,5.98,"Drama, Romance",ONA,12.0,Wawayu Animation,Novel,PG-13 - Teens 13 or older,Fall 2017,Xiong Ke
37186,Mang Huang Ji,5.67,"Action, Adventure, Fantasy, Historical, Martial Arts",ONA,19.0,Doga Kobo,Novel,PG-13 - Teens 13 or older,Spring 2015,Wo Chi Xihong Shi
37188,Fumikiri Jikan,6.36,"Comedy, Slice of Life",TV,12.0,EKACHI EPILKA,Manga,PG-13 - Teens 13 or older,Spring 2018,Sato Yoshimi
37202,Radiant,6.88,"Action, Adventure, Fantasy, Magic",TV,21.0,Lerche,Other,PG-13 - Teens 13 or older,Fall 2018,Valente Tony
37204,Aikatsu Friends!,7.24,"Music, Slice of Life, School, Shoujo",TV,50.0,Bandai Namco Pictures,Game,PG - Children,Spring 2018,Igarashi Shishou
37206,Anima Yell!,6.88,"Comedy, School, Sports",TV,12.0,Doga Kobo,4-koma manga,PG-13 - Teens 13 or older,Fall 2018,Unohana Tsukasa
37207,Zuori Qing Kong,6.78,"Drama, Romance, School, Slice of Life",Movie,1.0,Guton Animation Studio,Manga,PG-13 - Teens 13 or older,Fall 2018,Pocket Chocolate
37208,Mo Dao Zu Shi,8.4,"Action, Adventure, Mystery, Historical, Supernatural",ONA,15.0,B.CMAY PICTURES,Novel,R - 17+ (violence & profanity),Summer 2018,Mo Xiang Tong Xiu
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,6.85,"Comedy, Ecchi, Fantasy, Harem, Magic",TV,12.0,Ajia-Do,Light novel,PG-13 - Teens 13 or older,Summer 2018,Murasaki Yukiya
37221,Release the Spyce,6.94,"Action, School",TV,12.0,Lay-duce,Original,PG-13 - Teens 13 or older,Fall 2018,Satou Akira
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,6.51,"Action, Adventure, Magic, Fantasy",TV,12.0,Encourage Films,Game,PG-13 - Teens 13 or older,Fall 2018,Oizaki Fumitoshi
37242,Hoshi to Tsubasa no Paradox,5.63,"Action, Sci-Fi, Mecha",ONA,2.0,Sunrise,Game,PG-13 - Teens 13 or older,Winter 2018,Koizumi Kisuke
37245,Gundam Build Divers,6.3,"Action, Sci-Fi, Mecha",TV,25.0,Sunrise,Original,G - All Ages,Spring 2018,Yatate Hajime
37247,Gundam Build Divers Prologue,6.46,"Action, Sci-Fi, Mecha",ONA,1.0,Sunrise,Original,G - All Ages,Winter 2018,Yatate Hajime
37254,Last Period: Owarinaki Rasen no Monogatari,6.36,"Action, Adventure, Comedy, Fantasy, Magic",TV,12.0,J.C.Staff,Game,PG-13 - Teens 13 or older,Spring 2018,Iwasaki Yoshiaki
37256,Chainsaw Bunny: Deleted Scene,4.17,"Horror, Supernatural, Thriller",ONA,1.0,Rock’n Roll Mountain,Original,R - 17+ (violence & profanity),Summer 2018,Nagao Takena
37258,Omae wa Mada Gunma wo Shiranai,5.25,"Comedy, School",TV,12.0,Asahi Production,Web manga,PG-13 - Teens 13 or older,Spring 2018,Ida Hiroto
37259,Hanebado!,6.84,"Seinen, Sports",TV,13.0,LIDENFILMS,Manga,PG-13 - Teens 13 or older,Summer 2018,Hamada Kousuke
37262,Ta ga Tame no Alchemist,6.43,"Action, Adventure, Magic, Fantasy",Movie,1.0,Satelight,Game,PG-13 - Teens 13 or older,Summer 2019,Imaizumi Jun
37264,Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,6.21,Comedy,ONA,1.0,Production I.G,Light novel,PG-13 - Teens 13 or older,Winter 2014,Maruyama Kugane
37265,God Eater Reso Nantoka Gekijou,5.59,"Fantasy, Military, Parody, Sci-Fi",ONA,8.0,"Passione, Creators in Pack",Game,G - All Ages,Spring 2018,Shinohara Parako
37268,Z/X: Code Reunion,5.8,"Sci-Fi, Fantasy, School, Shounen",TV,12.0,Passione,Card game,PG-13 - Teens 13 or older,Fall 2019,Fujima Takuya
37272,Kujira no Kora wa Sajou ni Manabu!,6.62,"Mystery, Comedy, Drama, Fantasy, School, Shoujo",Special,2.0,J.C.Staff,Manga,PG-13 - Teens 13 or older,Winter 2018,Umeda Abi
37277,Beatless Intermission,5.63,"Action, Drama, Romance, Sci-Fi",Special,4.0,Diomedéa,Novel,PG-13 - Teens 13 or older,Winter 2018,Hase Satoshi
37278,Sword Art Online Fatal Bullet: The Third Episode - Pilot-ban,5.92,Game,ONA,1.0,Seven,Game,PG-13 - Teens 13 or older,Winter 2018,Kawahara Reki
37281,Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,6.53,"Comedy, Ecchi",TV,9.0,Ark,Manga,R+ - Mild Nudity,Summer 2018,Takarai Hakaru
37283,Beyblade Burst Chouzetsu,6.57,"Action, Sci-Fi, Adventure, Sports, Shounen",TV,51.0,OLM,Original,PG - Children,Spring 2018,Morita Hiro
37286,It's My Life,5.68,"Comedy, Fantasy",OVA,1.0,Creators in Pack,Manga,G - All Ages,Winter 2019,Narita Imomushi
37291,Mo Ri Shu Guang,5.94,"Action, Horror, Psychological, Supernatural, Thriller, Shounen Ai",ONA,20.0,Toei Animation,Novel,R - 17+ (violence & profanity),Spring 2018,Fei Tian Ye Xiang
37292,Fei Ren Zai,6.97,"Slice of Life, Comedy, Supernatural",ONA,48.0,"Tencent Penguin Pictures, Fenz",Manga,PG-13 - Teens 13 or older,Spring 2018,Yiwang Kongqi
37293,Wo Jia Da Shixiong Naozi You Keng,6.63,"Action, Adventure, Comedy, Historical, Martial Arts",ONA,26.0,Gainax,Manga,PG-13 - Teens 13 or older,Spring 2018,Ling Yu Mo
37302,Kemurikusa (TV),7.13,"Fantasy, Sci-Fi",TV,12.0,Yaoyorozu,Original,PG-13 - Teens 13 or older,Winter 2019,Tatsuki
37303,K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,7.3,"Action, Super Power, Supernatural",Movie,1.0,GoHands,Manga,PG-13 - Teens 13 or older,Summer 2018,Tanaka Ryou
37304,K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,7.15,"Action, Super Power, Supernatural",Movie,1.0,GoHands,Manga,PG-13 - Teens 13 or older,Fall 2018,Tanaka Ryou
37305,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,7.44,"Action, Super Power, Supernatural",Movie,1.0,GoHands,Light novel,PG-13 - Teens 13 or older,Fall 2018,Tanaka Ryou
37306,K: Seven Stories Movie 5 - Memory of Red - Burn,7.62,"Action, Super Power, Supernatural",Movie,1.0,GoHands,Manga,PG-13 - Teens 13 or older,Fall 2018,Tanaka Ryou
37307,K: Seven Stories Movie 6 - Circle Vision - Nameless Song,7.19,"Action, Super Power, Supernatural",Movie,1.0,GoHands,Original,PG-13 - Teens 13 or older,Winter 2018,Tanaka Ryou
37311,Kemurikusa,6.17,"Action, Adventure, Sci-Fi",ONA,2.0,Sunrise,Original,G - All Ages,Spring 2011,Tatsuki
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,5.59,Ecchi,TV,13.0,Magic Bus,Web manga,R+ - Mild Nudity,Spring 2018,Izumi Shou
37324,Youkai Watch: Shadow Side,6.67,"Comedy, Demons, Kids, Supernatural",TV,49.0,OLM,Game,G - All Ages,Spring 2018,Hino Akihiro
37334,Star Wars/Force no Kakusei,5.19,Sci-Fi,ONA,1.0,Nomad,Other,G - All Ages,Winter 2017,Lucas George
37338,Chuukan Kanriroku Tonegawa,7.17,"Comedy, Parody, Psychological, Drama, Seinen",TV,24.0,Madhouse,Manga,PG-13 - Teens 13 or older,Summer 2018,Hagiwara Tensei
37341,Yuru Camp△ Specials,7.56,"Slice of Life, Comedy",Special,3.0,C-Station,Manga,PG-13 - Teens 13 or older,Spring 2018,Afro
37345,Plunderer,6.64,"Action, Ecchi, Fantasy, Shounen",TV,24.0,GEEK TOYS,Manga,PG-13 - Teens 13 or older,Winter 2020,Minazuki Suu
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,7.24,"Action, Adventure, Comedy, Romance, Fantasy",TV,12.0,J.C.Staff,Light novel,PG-13 - Teens 13 or older,Summer 2019,Omori Fujino
37348,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,7.45,"Action, Adventure, Comedy, Fantasy, Romance",Movie,1.0,J.C.Staff,Light novel,PG-13 - Teens 13 or older,Winter 2019,Omori Fujino
37349,Goblin Slayer,7.42,"Action, Adventure, Fantasy",TV,12.0,White Fox,Light novel,R - 17+ (violence & profanity),Fall 2018,Kagyuu Kumo
37362,Sword Art Online Fatal Bullet: The Third Episode,6.27,"Action, Game, Military, Sci-Fi, Psychological, Fantasy",Special,1.0,DLE,Game,PG-13 - Teens 13 or older,Spring 2018,Kawahara Reki
37364,Kekkai Sensen & Beyond: Zapp Renfro Ingaouhouchuu!!/Baccardio no Shizuku,7.14,"Action, Comedy, Super Power, Supernatural, Vampire, Fantasy, Shounen",OVA,1.0,Bones,Manga,R - 17+ (violence & profanity),Summer 2018,Nightow Yasuhiro
37368,Shounen Ashibe: Go! Go! Goma-chan 3,5.69,"Slice of Life, Comedy, Seinen",TV,32.0,"Bridge, Husio Studio",4-koma manga,G - All Ages,Spring 2018,Morishita Hiromi
37374,Pastel Memories,5.14,"Action, Sci-Fi, Adventure",TV,12.0,Project No.9,Game,PG-13 - Teens 13 or older,Winter 2019,Shinozaki Yasuyuki
37377,Masamune-kun no Revenge OVA,6.56,"Harem, Comedy, Romance, School, Shounen",OVA,1.0,SILVER LINK.,Manga,PG-13 - Teens 13 or older,Summer 2018,Takeoka Hazuki
37379,Chihayafuru 3,8.46,"Game, Slice of Life, Sports, Drama, School, Josei",TV,24.0,Madhouse,Manga,PG-13 - Teens 13 or older,Fall 2019,Suetsugu Yuki
37388,Souten no Ken: Regenesis 2nd Season,6.01,"Action, Historical, Martial Arts",ONA,12.0,Polygon Pictures,Manga,R - 17+ (violence & profanity),Fall 2018,Buronson
37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",6.76,"Comedy, Fantasy",TV,12.0,Project No.9,Light novel,PG-13 - Teens 13 or older,Fall 2019,FUNA
37395,Zoids Wild,6.29,"Action, Sci-Fi, Adventure, Comedy, Mecha",TV,50.0,OLM,Other,PG - Children,Summer 2018,Sudou Norihiko
37396,Shikioriori,7.12,"Drama, Romance, Slice of Life",Movie,3.0,CoMix Wave Films,Original,PG-13 - Teens 13 or older,Summer 2018,Li Haoling
37398,PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,6.54,"Magic, Shoujo, Slice of Life",Movie,1.0,ChuChu,Game,PG - Children,Spring 2018,Moriwaki Makoto
37402,No Game No Life: Zero - Manner Movie,6.79,Comedy,Movie,1.0,Madhouse,Light novel,G - All Ages,Summer 2017,Kamiya Yuu
37403,Ahiru no Sora,7.27,"Comedy, Sports, Drama, School, Shounen",TV,50.0,Diomedéa,Manga,PG-13 - Teens 13 or older,Fall 2019,Hinata Takeshi
37407,Penguin Highway,7.55,"Fantasy, Sci-Fi",Movie,1.0,Studio Colorido,Novel,PG - Children,Summer 2018,Morimi Tomihiko
37408,Taishou Mebiusline: Chicchai-san - You and I,4.84,"Historical, Shounen Ai",Special,1.0,Studio A-CAT,Visual novel,PG-13 - Teens 13 or older,Winter 2018,Watanabe Shuu
37422,Cinderella Girls Gekijou 3rd Season,6.53,"Comedy, Slice of Life",TV,13.0,"Gathering, Lesprit",4-koma manga,PG-13 - Teens 13 or older,Summer 2018,Kumajet
37423,Shiawase Pasta Story,5.77,"Magic, Slice of Life",ONA,8.0,Magic Bus,Novel,G - All Ages,Fall 2010,Satou Yoshiharu
37424,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,6.35,"Slice of Life, Comedy",ONA,7.0,"Gathering, Lesprit",4-koma manga,PG-13 - Teens 13 or older,Summer 2018,Kumajet
37426,Sarazanmai,7.48,"Action, Supernatural, Fantasy",TV,11.0,"MAPPA, Lapin Track",Original,PG-13 - Teens 13 or older,Spring 2019,Ikuhara Kunihiko
37430,Tensei shitara Slime Datta Ken,8.14,"Fantasy, Shounen",TV,24.0,8bit,Light novel,PG-13 - Teens 13 or older,Fall 2018,Fuse
37433,Wakaokami wa Shougakusei!,6.62,"Comedy, Slice of Life, Supernatural",TV,24.0,"Madhouse, DLE",Novel,G - All Ages,Spring 2018,Masuhara Mitsuyuki
37435,Carole & Tuesday,7.86,"Drama, Music, Sci-Fi",TV,24.0,Bones,Original,PG-13 - Teens 13 or older,Spring 2019,Watanabe Shinichirou
37436,Revisions,6.02,"Action, Sci-Fi, Mecha",ONA,12.0,Shirogumi,Original,PG-13 - Teens 13 or older,Winter 2019,Taniguchi Gorou
37438,Ingress the Animation,6.28,"Action, Game, Sci-Fi, Mystery",ONA,11.0,Craftar Studios,Game,R - 17+ (violence & profanity),Fall 2018,Ishii Tomohiko
37440,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,7.15,"Action, Police, Psychological, Sci-Fi",Movie,1.0,Production I.G,Original,R - 17+ (violence & profanity),Winter 2019,Urobuchi Gen
37441,Psycho-Pass: Sinners of the System Case.2 - First Guardian,7.47,"Action, Police, Psychological, Sci-Fi",Movie,1.0,Production I.G,Original,R - 17+ (violence & profanity),Winter 2019,Urobuchi Gen
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,7.72,"Action, Sci-Fi, Police, Psychological",Movie,1.0,Production I.G,Original,R - 17+ (violence & profanity),Spring 2019,Urobuchi Gen
37446,Hyakuren no Haou to Seiyaku no Valkyria,5.69,"Fantasy, Harem",TV,12.0,EMT Squared,Light novel,PG-13 - Teens 13 or older,Summer 2018,Takayama Seiichi
37447,Karakuri Circus (TV),7.15,"Action, Adventure, Mystery, Drama, Shounen",TV,36.0,Studio VOLN,Manga,PG-13 - Teens 13 or older,Fall 2018,Fujita Kazuhiro
37448,Ladyspo,3.03,"Action, Comedy, Sci-Fi",TV,12.0,Brio Animation,Original,PG-13 - Teens 13 or older,Spring 2018,Kimura Hiroshi
37449,Strike the Blood III,6.99,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",OVA,10.0,Connect,Light novel,R+ - Mild Nudity,Winter 2018,Mikumo Gakuto
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.23,"Comedy, Supernatural, Drama, Romance, School",TV,13.0,CloverWorks,Light novel,PG-13 - Teens 13 or older,Fall 2018,Kamoshida Hajime
37451,Boogiepop wa Warawanai (2019),7.07,"Psychological, Mystery, Horror",TV,18.0,Madhouse,Light novel,R - 17+ (violence & profanity),Winter 2019,Kadono Kouhei
37452,A Woman in a Fashion Building,4.32,Dementia,Movie,1.0,Joker Films,Original,G - All Ages,Winter 2015,Okuda Masaki
37458,Kyoto Teramachi Sanjou no Holmes,6.74,"Drama, Mystery, Romance, Slice of Life",TV,12.0,Seven,Novel,PG-13 - Teens 13 or older,Summer 2018,Mochizuki Mai
37475,Kishuku Gakkou no Juliet,7.45,"Action, Comedy, Romance, School, Shounen",TV,12.0,LIDENFILMS,Manga,PG-13 - Teens 13 or older,Fall 2018,Kaneda Yousuke
37476,Cardfight!! Vanguard (2018),6.72,"Action, Game, Shounen",TV,52.0,OLM,Original,PG-13 - Teens 13 or older,Spring 2018,Itou Akira
37481,Ongaku Shoujo (TV),6.0,"Music, Slice of Life",TV,12.0,Studio Deen,Original,PG-13 - Teens 13 or older,Summer 2018,Nishimoto Yukio
37484,Duel Masters!,5.75,"Action, Adventure, Comedy, Shounen",TV,51.0,Ascension,Original,PG-13 - Teens 13 or older,Spring 2018,Matsumoto Shigenobu
37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho,6.71,"Action, Mystery, Comedy, Supernatural, Drama, Shounen",TV,12.0,Studio Deen,Manga,PG-13 - Teens 13 or older,Summer 2018,Nishi Yoshiyuki
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",7.16,"Comedy, Drama, Mystery, Police",TV,23.0,CloverWorks,Game,PG-13 - Teens 13 or older,Fall 2018,Capcom
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,8.88,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",TV,14.0,Bandai Namco Pictures,Manga,PG-13 - Teens 13 or older,Summer 2018,Sorachi Hideaki
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,7.23,Comedy,Special,1.0,White Fox,Visual novel,PG-13 - Teens 13 or older,Winter 2018,Nitroplus
37496,Double Decker! Doug & Kirill,6.81,"Action, Sci-Fi, Comedy, Police",TV,13.0,Sunrise,Original,R - 17+ (violence & profanity),Fall 2018,Andou Ryou
